time,lat,lon,elevation,accuracy,bearing,speed
2015-07-12T17:02:57Z,47.948428,-69.797456,-64.032647,16.000000,99.946861,1.533551
2015-07-12T17:03:08Z,47.948335,-69.797011,33.531233,24.000000,114.714287,0.789916
2015-07-12T17:03:20Z,47.948274,-69.796779,-4.525895,12.000000,194.008209,0.369346
2015-07-12T17:03:31Z,47.948383,-69.796983,-31.478547,12.000000,144.135208,0.919701
2015-07-12T17:03:43Z,47.948238,-69.796844,-20.012672,16.000000,165.012482,0.573148
2015-07-12T17:03:59Z,47.948071,-69.796527,-31.111755,24.000000,98.980598,0.096373
2015-07-12T17:04:10Z,47.948178,-69.796747,-65.258684,24.000000,341.589447,0.451962
2015-07-12T17:04:22Z,47.948312,-69.796910,-35.233190,24.000000,68.340950,0.239386
2015-07-12T17:04:33Z,47.948165,-69.796839,-45.944896,24.000000,85.284798,0.414196
2015-07-12T17:04:44Z,47.948041,-69.796651,-34.441081,48.000000,218.450455,0.760129
2015-07-12T17:05:01Z,47.948156,-69.796617,-24.039914,24.000000,166.122803,0.168883
2015-07-12T17:05:12Z,47.948094,-69.796977,-50.878178,24.000000,246.569931,0.181268
2015-07-12T17:05:23Z,47.948200,-69.796865,-30.914776,24.000000,145.738144,0.310254
2015-07-12T17:05:41Z,47.948078,-69.796676,-3.417537,12.000000,230.784836,0.064927
2015-07-12T17:05:52Z,47.947918,-69.796789,-16.961501,12.000000,278.443542,0.450660
2015-07-12T17:06:03Z,47.948169,-69.796960,-55.595984,12.000000,82.874847,0.130829
2015-07-12T17:06:14Z,47.948086,-69.796597,-24.106723,16.000000,314.899750,0.413204
2015-07-12T17:06:37Z,47.948116,-69.796762,-33.372860,24.000000,319.092682,0.885303
2015-07-12T17:07:06Z,47.948222,-69.796601,-39.736158,16.000000,326.610321,0.290097
2015-07-12T17:07:26Z,47.948104,-69.796738,-39.096462,8.000000,328.231232,0.292106
2015-07-12T17:07:37Z,47.948112,-69.796599,-24.060357,8.000000,91.738029,0.019675
2015-07-12T17:07:48Z,47.948114,-69.796941,-23.609834,24.000000,2.692372,0.048583
2015-07-12T17:07:59Z,47.948047,-69.796551,-14.143885,6.000000,95.106941,0.070125
2015-07-12T17:08:11Z,47.948086,-69.796712,-17.816759,24.000000,135.930450,0.027864
